file_name,ole_object_count,ole_object_type_count,macro_present,dde_present,vba_keywords_count,entropy,struct_ContentType,struct_PartName,file_size,struct_pos,label
benign_003252,0,0,0,1,0,7.391207000685926,14,11,37305,10,0
benign_003253,0,0,0,1,0,7.390807611511873,14,11,36799,10,0
benign_003254,0,0,0,1,0,7.392683786025187,14,11,38280,10,0
benign_003255,0,0,0,1,0,7.39035624215868,14,11,36860,10,0
benign_003256,0,0,0,1,0,7.408634985729398,14,11,39295,10,0
benign_003257,0,0,0,1,0,7.407913677625715,14,11,39300,10,0
benign_003258,0,0,0,1,0,7.401327274451912,14,11,38980,10,0
benign_003259,0,0,0,1,0,7.393944557177945,14,11,38249,10,0
benign_003260,0,0,0,1,0,7.40756851863094,14,11,39113,10,0
benign_003261,0,0,0,1,0,7.404961031945591,14,11,40288,10,0
benign_003262,0,0,0,1,0,7.389502767069722,14,11,36663,10,0
benign_003263,0,0,0,1,0,7.407984044906448,14,11,38582,10,0
benign_003264,0,0,0,1,0,7.408447024416151,14,11,40469,10,0
benign_003265,0,0,0,1,0,6.388752037848898,13,11,16781,11,0
benign_003266,0,0,0,1,0,7.39039564104741,14,11,37311,10,0
benign_003267,0,0,0,1,0,7.538483332749156,15,11,98929,10,0
benign_003268,0,0,0,1,0,7.401854542777417,14,11,39025,10,0
benign_003269,0,0,0,1,0,7.411317354812208,14,11,40359,10,0
benign_003270,0,0,0,1,0,7.400310367977777,14,11,39575,10,0
benign_003271,0,0,0,1,0,7.40502317146511,14,11,40288,10,0
benign_003272,0,0,0,1,0,7.400668232656647,14,11,38823,10,0
benign_003273,0,0,0,1,0,7.40691080750578,14,11,39385,10,0
benign_003274,0,0,0,1,0,7.409373996122186,14,11,40156,10,0
benign_003275,0,0,0,1,0,7.392727945757017,14,11,38280,10,0
benign_003276,0,0,0,1,0,7.390810710750338,14,11,37091,10,0
benign_003277,0,0,0,1,0,7.400438671896568,14,11,38823,10,0
benign_003278,0,0,0,1,0,7.387387151187124,14,11,36792,10,0
benign_003279,0,0,0,1,0,7.398292602267597,14,11,38280,10,0
benign_003280,0,0,0,1,0,7.39264464427864,14,11,38609,10,0
benign_003281,0,0,0,1,0,7.387762587324164,14,11,36800,10,0
benign_003282,0,0,0,1,0,7.404331710201349,14,11,39117,10,0
benign_003283,0,0,0,1,0,7.387208509900443,14,11,36663,10,0
benign_003284,0,0,0,1,0,7.401432512166692,14,11,38144,10,0
benign_003285,0,0,0,1,0,7.394257312430363,14,11,38093,10,0
benign_003286,0,0,0,1,0,7.405277639659467,14,11,38718,10,0
benign_003287,0,0,0,1,0,7.387661156513456,14,11,36663,10,0
benign_003288,0,0,0,1,0,7.422597709316884,14,11,41760,10,0
benign_003289,0,0,0,1,0,7.396465915124359,14,11,38425,10,0
benign_003290,0,0,0,1,0,7.440415283304591,14,11,43436,10,0
benign_003291,0,0,0,1,0,7.39528944248827,14,11,36652,10,0
benign_003292,0,0,0,1,0,7.390676841914586,14,11,36860,10,0
benign_003293,0,0,0,1,0,7.395205576443691,14,11,36636,10,0
benign_003294,0,0,0,1,0,7.402392463279025,14,11,39094,10,0
benign_003295,0,0,0,1,0,7.408691353955247,14,11,39503,10,0
benign_003296,0,0,0,1,0,7.406557526827882,14,11,39113,10,0
benign_003297,0,0,0,1,0,7.414838981870133,14,11,42315,10,0
benign_003298,0,0,0,1,0,7.391613276676053,14,11,36911,10,0
benign_003299,0,0,0,1,0,7.40720681619967,14,11,39113,10,0
benign_003300,0,0,0,1,0,7.403610585329385,14,11,39117,10,0
benign_003301,0,0,0,1,0,7.391472755407205,14,11,36796,10,0
benign_003302,0,0,0,1,0,7.389272673090686,14,11,36636,10,0
benign_003303,0,0,0,1,0,7.409054308396927,14,11,39130,10,0
benign_003304,0,0,0,1,0,7.399989057096657,14,11,39009,10,0
benign_003305,0,0,0,1,0,7.400547955538595,14,11,39324,10,0
benign_003306,0,0,0,1,0,7.400814894662271,14,11,38823,10,0
benign_003307,0,0,0,1,0,7.410874521610033,14,11,40359,10,0
benign_003308,0,0,0,1,0,7.393270387723621,14,11,36662,10,0
benign_003309,0,0,0,1,0,7.401292195715039,14,11,38144,10,0
benign_003310,0,0,0,1,0,7.390075566795598,14,11,36657,10,0
benign_003311,0,0,0,1,0,7.401231859022386,14,11,38823,10,0
benign_003312,0,0,0,1,0,7.406052277942116,14,12,96169,11,0
benign_003313,0,0,0,1,0,7.401869065420227,14,11,39025,10,0
benign_003314,0,0,0,1,0,7.390467720255279,14,11,36662,10,0
benign_003315,0,0,0,1,0,7.392112805892872,14,11,38237,10,0
benign_003316,0,0,0,1,0,7.396759377766564,14,11,38425,10,0
benign_003317,0,0,0,1,0,7.408634985729398,14,11,39295,10,0
benign_003318,0,0,0,1,0,7.393802630162049,14,11,37737,10,0
benign_003319,0,0,0,1,0,7.403411074335078,14,11,39117,10,0
benign_003320,0,0,0,1,0,7.40340853946603,14,11,39094,10,0
benign_003321,0,0,0,1,0,7.412543029479084,14,11,41339,10,0
benign_003322,0,0,0,1,0,7.410107461827681,14,11,40771,10,0
benign_003323,0,0,0,1,0,7.389180271068383,14,11,36657,10,0
benign_003324,0,0,0,1,0,7.392419008032066,14,11,36660,10,0
benign_003325,0,0,0,1,0,7.399400646854567,14,11,39009,10,0
benign_003326,0,0,0,1,0,7.400622571782777,14,11,39924,10,0
benign_003327,0,0,0,1,0,7.396211699406077,14,11,37602,10,0
benign_003328,0,0,0,1,0,7.387275999889814,14,11,36662,10,0
benign_003329,0,0,0,1,0,6.356983251283408,10,8,15075,9,0
benign_003330,0,0,0,1,0,7.385559787247136,14,11,36663,10,0
benign_003331,0,0,0,1,0,7.38695034135569,14,11,36658,10,0
benign_003332,0,0,0,1,0,7.394730631081083,14,11,38220,10,0
benign_003333,0,0,0,1,0,7.398949505665024,14,11,37553,10,0
benign_003334,0,0,0,1,0,7.390408820669381,14,11,37199,10,0
benign_003335,0,0,0,1,0,7.408241246019585,14,11,40762,10,0
benign_003336,0,0,0,1,0,7.407877265363475,14,11,39027,10,0
benign_003337,0,0,0,1,0,7.395033147801959,14,11,38249,10,0
benign_003338,0,0,0,1,0,7.389334111122073,14,11,36663,10,0
benign_003339,0,0,0,1,0,7.392751874561916,14,11,37777,10,0
benign_003340,0,0,0,1,0,7.40659781295469,14,11,39645,10,0
benign_003341,0,0,0,1,0,7.39482952731383,14,11,38062,10,0
benign_003342,0,0,0,1,0,7.395683303090577,14,11,39933,10,0
benign_003343,0,0,0,1,0,7.404167928682868,14,11,39357,10,0
benign_003344,0,0,0,1,0,7.418954414512744,14,11,41746,10,0
benign_003345,0,0,0,1,0,6.298535363327084,11,9,14849,11,0
benign_003346,0,0,0,1,0,7.398089743451947,14,11,38924,10,0
benign_003347,0,0,0,1,0,7.400077892841168,14,11,37553,10,0
benign_003348,0,0,0,1,0,7.392986126686523,14,11,37344,10,0
benign_003349,0,0,0,1,0,7.407563651407013,14,11,39645,10,0
benign_003350,0,0,0,1,0,7.398531442413877,14,11,38486,10,0
benign_003351,0,0,0,1,0,7.397310566936168,14,11,38792,10,0
benign_003352,0,0,0,1,0,7.40354794342538,14,11,39722,10,0
benign_003353,0,0,0,1,0,7.391965773017745,14,11,36658,10,0
benign_003354,0,0,0,1,0,7.409165578582765,14,11,40469,10,0
benign_003355,0,0,0,1,0,7.410233518769524,14,11,39503,10,0
benign_003356,0,0,0,1,0,7.411317354812208,14,11,40359,10,0
benign_003357,0,0,0,1,0,7.390390485115844,14,11,36796,10,0
benign_003358,0,0,0,1,0,7.403828788213453,14,11,40288,10,0
benign_003359,0,0,0,1,0,7.391144265022931,14,11,37334,10,0
benign_003360,0,0,0,1,0,7.396882978593241,14,11,37091,10,0
benign_003361,0,0,0,1,0,7.400869945375034,14,11,38144,10,0
benign_003362,0,0,0,1,0,7.388370899374333,14,11,37772,10,0
benign_003363,0,0,0,1,0,7.398356419967902,14,11,39050,10,0
benign_003364,0,0,0,1,0,7.402063230478495,14,11,40597,10,0
benign_003365,0,0,0,1,0,7.405250491913384,14,11,39503,10,0
benign_003366,0,0,0,1,0,6.522721860001599,11,9,17877,9,0
benign_003367,0,0,0,1,0,7.236534729094531,12,10,44636,0,0
benign_003368,0,0,0,1,0,7.408089562172927,14,11,40469,10,0
benign_003369,0,0,0,1,0,7.407984044906448,14,11,38582,10,0
benign_003370,0,0,0,1,0,7.390142666354645,14,11,36659,10,0
benign_003371,0,0,0,1,0,7.388639099912838,14,11,36792,10,0
benign_003372,0,0,0,1,0,7.407758638515653,14,11,40469,10,0
benign_003373,0,0,0,1,0,7.437164293929909,14,11,46341,10,0
benign_003374,0,0,0,1,0,7.389567907723192,14,11,36659,10,0
benign_003375,0,0,0,1,0,7.40502317146511,14,11,40288,10,0
benign_003376,0,0,0,1,0,7.41194509454033,14,11,40223,10,0
benign_003377,0,0,0,1,0,7.40340853946603,14,11,39094,10,0
benign_003378,0,0,0,1,0,7.411110903344394,14,11,40558,10,0
benign_003379,0,0,0,1,0,7.402048566833904,14,11,39461,10,0
benign_003380,0,0,0,1,0,7.386879995044605,14,11,36661,10,0
benign_003381,0,0,0,1,0,7.393929228981863,14,11,36859,10,0
benign_003382,0,0,0,1,0,7.387352592185927,14,11,36663,10,0
benign_003383,0,0,0,1,0,7.3988510944905,14,11,38853,10,0
benign_003384,0,0,0,1,0,7.402762560569598,14,11,40597,10,0
benign_003385,0,0,0,1,0,7.390230273555395,14,11,37823,10,0
benign_003386,0,0,0,1,0,7.385578796820564,14,11,36664,10,0
benign_003387,0,0,0,1,0,7.407673659181618,14,11,39924,10,0
benign_003388,0,0,0,1,0,6.289816160278976,11,9,14889,11,0
benign_003389,0,0,0,1,0,7.397552403068564,14,11,39050,10,0
benign_003390,0,0,0,1,0,6.534759945124478,11,9,18060,9,0
benign_003391,0,0,0,1,0,7.397088511936696,14,11,38792,10,0
benign_003392,0,0,0,1,0,7.410486185908718,14,11,40156,10,0
benign_003393,0,0,0,1,0,7.402662776611582,14,11,38582,10,0
benign_003394,0,0,0,1,0,7.407191525444103,14,11,39113,10,0
benign_003395,0,0,0,1,0,7.402474178449183,14,11,39094,10,0
benign_003396,0,0,0,1,0,6.661831287806338,11,9,20783,11,0
benign_003397,0,0,0,1,0,7.388141633524958,14,11,36855,10,0
benign_003398,0,0,0,1,0,7.386708434379059,14,11,38047,10,0
benign_003399,0,0,0,1,0,7.662642628558912,0,0,47814513,0,0
benign_003400,0,0,0,1,0,7.394299196618494,14,11,37673,10,0
benign_003401,0,0,0,1,0,7.397740119726803,14,11,38195,10,0
benign_003402,0,0,0,1,0,7.397930820015786,14,11,38571,10,0
benign_003403,0,0,0,1,0,7.393225633912014,14,11,37582,10,0
benign_003404,0,0,0,1,0,7.39051385391867,14,11,37311,10,0
benign_003405,0,0,0,1,0,7.394235697549202,14,11,36652,10,0
benign_003406,0,0,0,1,0,7.387137182546639,14,11,36658,10,0
benign_003407,0,0,0,1,0,7.39443641318688,14,11,38249,10,0
benign_003408,0,0,0,1,0,7.420835297240354,14,11,42547,10,0
benign_003409,0,0,0,1,0,7.399292306483686,14,11,39009,10,0
benign_003410,0,0,0,1,0,7.424310094547939,14,11,43757,10,0
benign_003411,0,0,0,1,0,7.399989057096657,14,11,39009,10,0
benign_003412,0,0,0,1,0,7.39438049203074,14,11,36658,10,0
benign_003413,0,0,0,1,0,7.392351183205167,14,11,38237,10,0
benign_003414,0,0,0,1,0,7.434488127168267,14,11,43234,10,0
benign_003415,0,0,0,1,0,7.409165578582765,14,11,40469,10,0
benign_003416,0,0,0,1,0,7.410190801321076,14,11,40359,10,0
benign_003417,0,0,0,1,0,7.407407310828201,14,11,38144,10,0
benign_003418,0,0,0,1,0,7.393956250463993,14,11,38249,10,0
benign_003419,0,0,0,1,0,7.410486185908718,14,11,40156,10,0
benign_003420,0,0,0,1,0,7.409004386665753,14,11,39130,10,0
benign_003421,0,0,0,1,0,7.416920460472059,14,11,40941,10,0
benign_003422,0,0,0,1,0,6.372280467006624,10,8,15238,9,0
benign_003423,0,0,0,1,0,7.402351333314916,14,11,39461,10,0
benign_003424,0,0,0,1,0,7.420783061360768,14,11,42547,10,0
benign_003425,0,0,0,1,0,7.393224953216846,14,11,37737,10,0
benign_003426,0,0,0,1,0,7.409004747254155,14,11,38803,10,0
benign_003427,0,0,0,1,0,7.398089743451947,14,11,38924,10,0
benign_003428,0,0,0,1,0,7.389032689789986,14,11,36663,10,0
benign_003429,0,0,0,1,0,7.480109431913205,15,11,65324,10,0
benign_003430,0,0,0,1,0,6.367494587931136,11,9,15973,9,0
benign_003431,0,0,0,1,0,7.402136570082613,14,11,38582,10,0
benign_003432,0,0,0,1,0,7.38875037389507,14,11,36792,10,0
benign_003433,0,0,0,1,0,7.402662776611582,14,11,38582,10,0
benign_003434,0,0,0,1,0,7.387717896822544,14,11,36664,10,0
benign_003435,0,0,0,1,0,7.398356419967902,14,11,39050,10,0
benign_003436,0,0,0,1,0,7.386674356926987,14,11,36657,10,0
benign_003437,0,0,0,1,0,7.406187273612431,14,11,39503,10,0
benign_003438,0,0,0,1,0,7.399675967466737,14,11,39575,10,0
benign_003439,0,0,0,1,0,7.409457733878245,14,11,39373,10,0
benign_003440,0,0,0,1,0,7.428920076817672,14,11,44475,10,0
benign_003441,0,0,0,1,0,7.392819291893628,14,11,37772,10,0
benign_003442,0,0,0,1,0,7.409781027004671,14,11,40795,10,0
benign_003443,0,0,0,1,0,7.398485703448525,14,11,39050,10,0
benign_003444,0,0,0,1,0,7.416822193100769,14,11,40654,10,0
benign_003445,0,0,0,1,0,7.40756851863094,14,11,39113,10,0
benign_003446,0,0,0,1,0,7.389162244263068,14,11,36791,10,0
benign_003447,0,0,0,1,0,7.389187324206271,14,11,36659,10,0
benign_003448,0,0,0,1,0,7.41061403189637,14,11,40359,10,0
benign_003449,0,0,0,1,0,7.404331710201349,14,11,39117,10,0
benign_003450,0,0,0,1,0,7.404305169606217,14,11,38960,10,0
benign_003451,0,0,0,1,0,7.399900564938475,14,11,39292,10,0
benign_003452,0,0,1,0,0,0.0,0,0,0,0,0
benign_003453,0,0,0,1,0,7.390803535045653,14,11,37311,10,0
benign_003454,0,0,0,1,0,7.390274074194601,14,11,36799,10,0
benign_003455,0,0,0,1,0,7.398572923627153,14,11,38249,10,0
benign_003456,0,0,0,1,0,7.390129871870538,14,11,36795,10,0
benign_003457,0,0,0,1,0,7.424128429834932,14,11,43757,10,0
benign_003458,0,0,0,1,0,7.389812680644273,14,11,36797,10,0
benign_003459,0,0,0,1,0,6.699467094206056,11,9,21763,11,0
benign_003460,0,0,0,1,0,7.389545848662929,14,11,36863,10,0
benign_003461,0,0,0,1,0,7.402703456770656,14,11,38710,10,0
benign_003462,0,0,0,1,0,7.390483977742524,14,11,37091,10,0
benign_003463,0,0,0,1,0,7.40502317146511,14,11,40288,10,0
benign_003464,0,0,0,1,0,7.391360911267824,14,11,37334,10,0
benign_003465,0,0,0,1,0,7.393744856512192,14,11,37777,10,0
benign_003466,0,0,0,1,0,7.396759377766564,14,11,38425,10,0
benign_003467,0,0,0,1,0,7.402348707202734,14,11,39924,10,0
benign_003468,0,0,0,1,0,7.40796160247752,14,11,39295,10,0
benign_003469,0,0,0,1,0,7.405013157306514,14,11,39345,10,0
benign_003470,0,0,0,1,0,7.390554981323952,14,11,36656,10,0
benign_003471,0,0,0,1,0,7.389931879674262,14,11,36662,10,0
benign_003472,0,0,0,1,0,7.387981807311077,14,11,36795,10,0
benign_003473,0,0,0,1,0,7.389776682609866,14,11,36664,10,0
benign_003474,0,0,0,1,0,7.399724689706055,14,11,39598,10,0
benign_003475,0,0,0,1,0,7.394455838834819,14,11,37673,10,0
benign_003476,0,0,0,1,0,7.45125140819205,14,11,52237,0,0
benign_003477,0,0,0,1,0,7.412620415156482,14,11,40114,10,0
benign_003478,0,0,0,1,0,7.387534707965733,14,11,36856,10,0
benign_003479,0,0,0,1,0,6.921281376832114,11,9,26870,9,0
benign_003480,0,0,0,1,0,7.677176959693021,0,0,49815116,0,0
benign_003481,0,0,0,1,0,7.391000862973529,14,11,37199,10,0
benign_003482,0,0,0,1,0,7.386781869276114,14,11,36658,10,0
benign_003483,0,0,0,1,0,7.397426839198936,14,11,38108,10,0
benign_003484,0,0,0,1,0,7.402049802077983,14,11,38144,10,0
benign_003485,0,0,0,1,0,7.400313676953513,14,11,38823,10,0
benign_003486,0,0,0,1,0,7.387604846853245,14,11,36661,10,0
benign_003487,0,0,0,1,0,7.420962285717405,14,11,42547,10,0
benign_003488,0,0,0,1,0,7.397855159278866,14,11,38924,10,0
benign_003489,0,0,0,1,0,7.393804016268718,14,11,37078,10,0
benign_003490,0,0,0,1,0,7.397152946265996,14,11,37334,10,0
benign_003491,0,0,0,1,0,7.412113583475739,14,11,40114,10,0
benign_003492,0,0,0,1,0,7.403080440433213,14,11,39239,10,0
benign_003493,0,0,0,1,0,7.402351333314916,14,11,39461,10,0
benign_003494,0,0,0,1,0,7.401231859022386,14,11,38823,10,0
benign_003495,0,0,0,1,0,7.407161249994781,14,11,39113,10,0
benign_003496,0,0,0,1,0,7.404707712771692,14,11,38853,10,0
benign_003497,0,0,0,1,0,7.401511435641877,14,11,38582,10,0
benign_003498,0,0,0,1,0,7.394205520169433,14,11,37078,10,0
benign_003499,0,0,0,1,0,7.577486022239644,15,11,257254,10,0
benign_003500,0,0,0,1,0,7.398356419967902,14,11,39050,10,0
benign_003501,0,0,0,1,0,7.40920308791649,14,11,39130,10,0
benign_003502,0,0,0,1,0,7.388206314405549,14,11,36655,10,0
benign_003503,0,0,0,1,0,7.406928104422892,14,11,40220,10,0
benign_003504,0,0,0,1,0,7.421474264712087,14,11,40654,10,0
benign_003505,0,0,0,1,0,7.405013157306514,14,11,39345,10,0
benign_003506,0,0,0,1,0,7.408655891282462,14,11,38866,10,0
benign_003507,0,0,0,1,0,7.402451509967852,14,11,39924,10,0
benign_003508,0,0,0,1,0,7.387732186268563,14,11,36652,10,0
benign_003509,0,0,0,1,0,7.407591097804971,14,11,39909,10,0
benign_003510,0,0,0,1,0,7.399485558168896,14,11,37553,10,0
benign_003511,0,0,0,1,0,7.397637523748589,14,11,38924,10,0
benign_003512,0,0,0,1,0,7.405907194837551,14,11,38718,10,0
benign_003513,0,0,0,1,0,7.40105422640649,14,11,38823,10,0
benign_003514,0,0,0,1,0,7.410623529442458,14,11,40771,10,0
benign_003515,0,0,0,1,0,7.396759377766564,14,11,38425,10,0
benign_003516,0,0,0,1,0,7.409165578582765,14,11,40469,10,0
benign_003517,0,0,0,1,0,7.389984506373509,14,11,36800,10,0
benign_003518,0,0,0,1,0,7.410426246344131,14,11,41023,10,0
benign_003519,0,0,0,1,0,7.39438013708242,14,11,37515,10,0
benign_003520,0,0,0,1,0,6.487896929298266,10,8,16923,9,0
benign_003521,0,0,0,1,0,7.416824115200414,14,11,41697,10,0
benign_003522,0,0,0,1,0,7.402335844918219,14,11,39094,10,0
benign_003523,0,0,0,1,0,7.392476991867245,14,11,36663,10,0
benign_003524,0,0,0,1,0,7.394632723556007,14,11,38062,10,0
benign_003525,0,0,0,1,0,7.402383987626946,14,11,38582,10,0
benign_003526,0,0,0,1,0,7.407203934653739,14,11,39909,10,0
benign_003527,0,0,0,1,0,7.391879995727785,14,11,36656,10,0
benign_003528,0,0,0,1,0,7.395125122583782,14,11,38244,10,0
benign_003529,0,0,0,1,0,7.399549999337258,14,11,39097,10,0
benign_003530,0,0,0,1,0,7.390583008806628,14,11,37199,10,0
benign_003531,0,0,0,1,0,7.390608061823581,14,11,36663,10,0
benign_003532,0,0,0,1,0,7.409995233984703,14,11,39414,10,0
benign_003533,0,0,0,1,0,7.401391897403467,14,11,38980,10,0
benign_003534,0,0,0,1,0,7.505843250007217,14,11,77990,10,0
benign_003535,0,0,0,1,0,7.387866462672128,14,11,36656,10,0
benign_003536,0,0,0,1,0,7.391117085938281,14,11,37311,10,0
benign_003537,0,0,0,1,0,7.387667280985852,14,11,36659,10,0
benign_003538,0,0,0,1,0,7.617539181946088,15,11,1158638,10,0
benign_003539,0,0,0,1,0,7.389830938773786,14,11,37199,10,0
benign_003540,0,0,0,1,0,7.403323289482517,14,11,40122,10,0
benign_003541,0,0,0,1,0,7.401609265526425,14,11,38980,10,0
benign_003542,0,0,0,1,0,7.408634985729398,14,11,39295,10,0
benign_003543,0,0,0,1,0,7.387211657927687,14,11,36664,10,0
benign_003544,0,0,0,1,0,7.407407310828201,14,11,38144,10,0
benign_003545,0,0,0,1,0,7.401231859022386,14,11,38823,10,0
benign_003546,0,0,0,1,0,6.271906107791494,10,8,14345,9,0
benign_003547,0,0,0,1,0,7.385603479819371,14,11,36800,10,0
benign_003548,0,0,0,1,0,7.400769898698751,14,11,38823,10,0
benign_003549,0,0,0,1,0,7.389429344454249,14,11,36657,10,0
benign_003550,0,0,0,1,0,7.40230376942495,14,11,38582,10,0
benign_003551,0,0,0,1,0,7.409886996669004,14,11,40156,10,0
benign_003552,0,0,0,1,0,7.394057997108965,14,11,38062,10,0
benign_003553,0,0,0,1,0,7.392381953524372,14,11,37631,10,0
benign_003554,0,0,0,1,0,7.386343686284967,14,11,36795,10,0
benign_003555,0,0,0,1,0,7.398089743451947,14,11,38924,10,0
benign_003556,0,0,0,1,0,7.421361708456116,14,11,42547,10,0
benign_003557,0,0,0,1,0,6.357523912490689,13,11,16081,11,0
benign_003558,0,0,0,1,0,7.392193406620281,14,11,37344,10,0
benign_003559,0,0,0,1,0,7.393328505148524,14,11,38213,10,0
benign_003560,0,0,0,1,0,7.392463436847949,14,11,36955,10,0
benign_003561,0,0,0,1,0,7.385847925903829,14,11,36796,10,0
benign_003562,0,0,0,1,0,7.400438671896568,14,11,38823,10,0
benign_003563,0,0,0,1,0,7.174332632840041,11,9,42032,9,0
benign_003564,0,0,0,1,0,7.396951298999674,14,11,38924,10,0
benign_003565,0,0,0,1,0,7.404331710201349,14,11,39117,10,0
benign_003566,0,0,0,1,0,7.388479360643341,14,11,36800,10,0
benign_003567,0,0,0,1,0,7.39342530918212,14,11,38232,10,0
benign_003568,0,0,0,1,0,6.4029641896394,13,11,16705,11,0
benign_003569,0,0,0,1,0,7.408533561579752,14,11,40469,10,0
benign_003570,0,0,0,1,0,7.414838981870133,14,11,42315,10,0
benign_003571,0,0,0,1,0,7.403374194273954,14,11,38803,10,0
benign_003572,0,0,0,1,0,7.407438937190111,14,11,39681,10,0
benign_003573,0,0,0,1,0,7.409004747254155,14,11,38803,10,0
benign_003574,0,0,0,1,0,7.396213509927774,14,11,38244,10,0
benign_003575,0,0,0,1,0,7.388973834053628,14,11,36663,10,0
benign_003576,0,0,0,1,0,7.410294168378053,14,11,39128,10,0
benign_003577,0,0,0,1,0,7.407236341616407,14,11,39636,10,0
benign_003578,0,0,0,1,0,7.393947011623355,14,11,36663,10,0
benign_003579,0,0,0,1,0,7.408687745847407,14,11,39094,10,0
benign_003580,0,0,0,1,0,7.403703201617284,14,11,38803,10,0
benign_003581,0,0,0,1,0,7.393929228981863,14,11,36859,10,0
benign_003582,0,0,0,1,0,7.408070863774972,14,11,39295,10,0
benign_003583,0,0,0,1,0,7.411317354812208,14,11,40359,10,0
benign_003584,0,0,0,1,0,7.409650788280207,14,11,40156,10,0
benign_003585,0,0,0,1,0,7.399989057096657,14,11,39009,10,0
benign_003586,0,0,0,1,0,7.408501211816973,14,11,39503,10,0
benign_003587,0,0,0,1,0,7.393244781639866,14,11,38280,10,0
benign_003588,0,0,0,1,0,7.392373452041969,14,11,36659,10,0
benign_003589,0,0,0,1,0,7.392754464073006,14,11,37502,10,0
benign_003590,0,0,0,1,0,7.416413309722699,14,11,41023,10,0
benign_003591,0,0,0,1,0,7.400693277041874,14,11,37553,10,0
benign_003592,0,0,0,1,0,7.420605111832458,14,11,42547,10,0
benign_003593,0,0,0,1,0,7.393705698213917,14,11,37078,10,0
benign_003594,0,0,0,1,0,7.408352133045076,14,11,40469,10,0
benign_003595,0,0,0,1,0,7.398356419967902,14,11,39050,10,0
benign_003596,0,0,0,1,0,7.408050219853906,14,11,40120,10,0
benign_003597,0,0,0,1,0,6.304743926623984,11,9,14963,11,0
benign_003598,0,0,0,1,0,7.42394006646883,14,11,43757,10,0
benign_003599,0,0,0,1,0,7.401225088307745,14,11,38144,10,0
benign_003600,0,0,0,1,0,7.395905692934378,14,11,38425,10,0
benign_003601,0,0,0,1,0,7.393244781639866,14,11,38280,10,0
benign_003602,0,0,0,1,0,7.403126263224731,14,11,39050,10,0
benign_003603,0,0,0,1,0,7.389870516672993,14,11,36663,10,0
benign_003604,0,0,0,1,0,7.401446187051492,14,11,39924,10,0
benign_003605,0,0,0,1,0,7.389809442158762,14,11,37562,10,0
benign_003606,0,0,0,1,0,7.392685568082776,14,11,37631,10,0
benign_003607,0,0,0,1,0,7.415772320846297,14,11,40654,10,0
benign_003608,0,0,0,1,0,7.39679122981086,14,11,37701,10,0
benign_003609,0,0,0,1,0,7.399588522035805,14,11,39009,10,0
benign_003610,0,0,0,1,0,7.416822193100769,14,11,40654,10,0
benign_003611,0,0,0,1,0,6.341863795490487,13,11,15764,11,0
benign_003612,0,0,0,1,0,6.771751580692942,12,10,27352,11,0
benign_003613,0,0,0,1,0,6.85653913132823,12,10,28971,11,0
benign_003614,0,0,0,1,0,7.410210507968659,14,11,40288,10,0
benign_003615,0,0,0,1,0,7.405013157306514,14,11,39345,10,0
benign_003616,0,0,0,1,0,7.401098179039303,14,11,39025,10,0
benign_003617,0,0,0,1,0,7.389425080386618,14,11,36658,10,0
benign_003618,0,0,0,1,0,7.402752721944764,14,11,39924,10,0
benign_003619,0,0,0,1,0,7.399112324124054,14,11,37078,10,0
benign_003620,0,0,0,1,0,7.603257840289141,15,11,281345,10,0
benign_003621,0,0,0,1,0,7.397682442027882,14,11,38924,10,0
benign_003622,0,0,0,1,0,7.391908851236006,14,11,38237,10,0
benign_003623,0,0,0,1,0,7.407818289457688,14,11,40270,10,0
benign_003624,0,0,0,1,0,7.390406209337127,14,11,37562,10,0
benign_003625,0,0,0,1,0,7.395660311675052,14,11,38244,10,0
benign_003626,0,0,0,1,0,7.404331710201349,14,11,39117,10,0
benign_003627,0,0,0,1,0,7.403142781481214,14,11,38314,10,0
benign_003628,0,0,0,1,0,7.41979207259131,14,11,42547,10,0
benign_003629,0,0,0,1,0,7.389198714146387,14,11,37823,10,0
benign_003630,0,0,0,1,0,7.405535039515799,14,11,39113,10,0
benign_003631,0,0,0,1,0,7.399359411643522,14,11,39009,10,0
benign_003632,0,0,0,1,0,7.390550893043779,14,11,36791,10,0
benign_003633,0,0,0,1,0,7.399933520668792,14,11,38823,10,0
benign_003634,0,0,0,1,0,7.396605998645803,14,11,36661,10,0
benign_003635,0,0,0,1,0,7.410682160682357,14,11,40771,10,0
benign_003636,0,0,0,1,0,7.402834078363945,14,11,39094,10,0
benign_003637,0,0,0,1,0,7.403894178523759,14,11,38960,10,0
benign_003638,0,0,0,1,0,7.415125221937743,14,11,40008,10,0
benign_003639,0,0,0,1,0,7.422589270713426,14,11,43442,10,0
benign_003640,0,0,0,1,0,7.419469196265797,14,11,40751,10,0
benign_003641,0,0,0,1,0,7.400248478433503,14,11,37553,10,0
benign_003642,0,0,0,1,0,7.391643977861134,14,11,36658,10,0
benign_003643,0,0,0,1,0,7.387653854264448,14,11,36855,10,0
benign_003644,0,0,0,1,0,7.39295748179489,14,11,37737,10,0
benign_003645,0,0,0,1,0,7.399989057096657,14,11,39009,10,0
benign_003646,0,0,0,1,0,7.389877344714147,14,11,37199,10,0
benign_003647,0,0,0,1,0,6.383532739811648,13,11,16362,11,0
benign_003648,0,0,0,1,0,7.409165578582765,14,11,40469,10,0
benign_003649,0,0,0,1,0,7.389398776994582,14,11,37562,10,0
